Date,active_calories,sedentary_time,steps,activity_score,readiness_score,sleep_score,temperature_deviation,average_breath,average_heart_rate,average_hrv,awake_time,deep_sleep_duration,efficiency,latency,light_sleep_duration,rem_sleep_duration,time_in_bed,total_sleep_duration
1/29/25,520,36240,6092,84,79,80,-0.02,13.75,61.26,35,1590,4080,94,300,17130,4680,27480,25890
1/30/25,379,37500,7096,79,80,81,0.12,13,60.63,30,2367,6090,91,660,12840,5370,26667,24300
1/31/25,782,34860,6908,80,91,85,0.1,13.375,61.86,29,2897,6210,90,1290,14580,5880,29567,26670
2/1/25,541,31200,6033,81,78,80,-0.05,13,61.74,30,4055,5400,86,510,14670,5280,29405,25350
2/2/25,521,24180,8501,,54,71,1.3,15.375,73.84,20,4882,3210,84,360,17130,4650,29872,24990
2/3/25,327,33360,5530,,55,75,1.54,15.375,67.71,27,7693,4050,76,780,15300,4830,31873,24180
2/4/25,183,31380,3080,,67,87,0.91,15.125,69.29,22,13788,5040,71,1470,23010,6420,48258,34470
2/5/25,74,44880,1368,,49,53,1.29,15.625,70.29,21,8343,2370,68,840,12810,2250,25773,17430
2/6/25,302,42060,5569,,32,56,1.06,15.25,72.5,16,4382,3270,79,540,11250,2100,21002,16620
2/7/25,98,40080,1828,,45,75,1.92,15.625,69.89,20,19538,5100,63,480,24870,3870,53378,33840
2/8/25,242,50520,4360,,71,86,-0.15,13.5,60.01,24,2952,5430,90,930,15360,5610,29352,26400
2/9/25,215,32820,4061,,49,60,1.04,14.25,68.14,21,6496,3150,77,1020,14790,3240,27676,21180
2/10/25,396,31560,6925,53,76,83,0.05,13.625,63.01,25,2522,4860,91,1050,15030,5340,27752,25230
2/11/25,193,40200,3182,47,80,83,-0.1,12.625,60.34,30,1860,4650,93,780,12240,6330,25080,23220
2/12/25,402,31860,6835,52,81,82,0.05,12.75,60.81,28,3090,5700,89,870,13140,5850,27780,24690
2/13/25,294,31140,4696,50,75,84,-0.04,13,62.97,26,2460,5370,92,270,14880,6660,29370,26910
2/14/25,556,38760,5030,64,78,72,-0.04,13.625,61.71,28,2702,3900,89,1920,13020,5910,25532,22830
2/15/25,726,31200,9252,78,75,81,-0.1,13,64.03,25,3001,5010,89,180,15150,5400,28561,25560
2/16/25,624,30120,7412,86,77,84,-0.05,13.25,65.03,26,2187,5580,93,360,15060,6780,29607,27420
2/17/25,525,39420,5463,80,74,84,-0.04,13,64.08,28,2414,7230,92,180,15300,5100,30044,27630
2/18/25,552,43920,7520,81,77,80,0.01,13.25,65.41,28,2757,5310,90,1260,14760,4770,27597,24840
2/19/25,398,28800,7502,82,69,71,-0.17,13.375,65.86,28,4266,5640,84,1290,13740,3780,27426,23160
2/20/25,620,27420,11617,95,84,92,-0.2,13.5,63.02,29,2228,6780,93,1020,16110,7740,32858,30630
2/21/25,877,27000,8566,95,79,85,0.05,13.875,66.41,27,3905,6600,88,1710,15720,6030,32255,28350
2/22/25,373,34020,7184,89,69,83,0.09,13.75,70.28,17,2460,5100,91,540,13650,6570,27780,25320
2/23/25,410,27840,7606,86,81,84,0.09,13.375,66.71,24,3723,5160,89,240,20640,4080,33603,29880
2/24/25,495,31200,8706,81,81,85,0.01,13.125,64.13,26,1560,6930,94,480,14880,4410,27780,26220
2/25/25,779,31200,11335,83,84,83,-0.25,12.875,60.99,32,3607,6330,88,720,13680,5580,29197,25590
2/26/25,616,35220,6037,89,78,86,0.18,12.75,62.58,24,2201,6240,92,240,15600,5190,29231,27030
2/27/25,370,40560,5442,82,91,81,-0.11,12.75,63.92,32,3088,6030,89,540,13260,5640,28018,24930
2/28/25,769,38940,7888,84,81,72,-0.24,12.75,62.4,33,2077,3240,92,330,15570,4200,25087,23010
3/1/25,763,33960,9763,90,77,77,-0.1,12.625,63.08,25,3046,6510,89,300,14610,4680,28846,25800
3/2/25,879,28500,7043,96,80,88,0.02,12.625,63.4,24,4199,6690,88,180,16410,6930,34229,30030
3/3/25,533,32880,6820,91,83,80,-0.07,12.875,63.61,30,4440,5160,85,1950,14310,5970,29880,25440
3/4/25,579,42540,3920,91,83,88,0,13,61.31,33,2280,6930,92,630,14820,5910,29940,27660
3/5/25,929,36300,5306,94,81,82,-0.05,12.625,62.26,30,1595,6660,94,330,14430,5280,27965,26370
3/6/25,624,33720,6979,96,82,81,-0.14,12.5,62.18,29,2241,4020,91,660,14130,5730,26121,23880
3/7/25,883,31680,11371,96,85,84,0.05,13,63.27,29,2538,5550,91,510,14130,6240,28458,25920
3/8/25,819,28200,9920,94,88,85,0.03,12.875,61.24,28,2335,4590,92,930,15570,6900,29395,27060
3/9/25,605,22380,8352,92,85,85,-0.01,13.25,62.6,27,2648,6300,91,570,15150,6270,30368,27720
3/10/25,394,34200,6731,86,84,84,-0.03,13.875,63.12,26,2746,5760,91,1290,18510,4200,31216,28470
3/11/25,673,29880,6941,91,88,79,-0.04,13.375,60.37,29,3540,6300,87,1080,12900,4740,27480,23940
3/12/25,562,36420,8989,85,90,83,-0.1,13.25,59.57,29,3064,6030,90,360,14670,5880,29644,26580
3/13/25,636,34440,6683,81,91,88,-0.18,13,59.08,27,3037,5670,90,600,15330,5970,30007,26970
3/14/25,573,38580,7017,80,83,82,0.09,13.375,63.14,28,3379,3810,89,570,17340,5700,30229,26850
3/15/25,633,34200,5239,80,82,76,0.1,13,61.64,28,4586,6330,84,2280,11670,6810,29396,24810
3/16/25,1008,30960,14292,83,91,87,-0.11,13,59.9,31,5098,6600,84,450,14790,6210,32698,27600
3/17/25,470,26220,6208,82,79,85,-0.15,13.375,63.98,24,2265,5370,92,570,14640,6480,28755,26490
3/18/25,550,29160,5253,87,87,84,-0.14,13,61.74,26,1063,4920,96,240,14760,5610,26353,25290
3/19/25,823,39960,7271,88,86,79,-0.14,12.875,60.4,29,5595,7230,83,2550,13980,6480,33285,27690
3/20/25,693,41400,7019,92,69,71,-0.15,13.5,62.78,24,2002,3870,91,360,12240,4530,22642,20640
3/21/25,747,40740,9936,92,80,84,0.02,12.75,63.34,28,2238,5730,92,510,15000,5850,28818,26580
3/22/25,597,32160,8421,92,76,83,0.1,13.5,64.91,21,3370,5910,89,870,13740,7560,30580,27210
3/23/25,1167,22740,13948,92,78,83,0.03,13.625,64.76,21,1843,4710,93,390,13560,7650,27763,25920
3/24/25,445,44160,6121,82,77,83,-0.19,13.25,62.13,24,3678,5550,87,720,14880,4890,28998,25320
3/25/25,795,38160,10847,73,81,76,-0.1,12.75,61.05,27,2172,5070,91,510,13560,4590,25392,23220
3/26/25,621,33720,6428,73,77,77,-0.03,12.875,64.24,24,3056,5610,89,210,13470,4620,26756,23700
3/27/25,437,46980,7120,75,81,90,-0.01,13.375,63.74,25,1980,6060,94,360,17670,5250,30960,28980
3/28/25,776,39360,3746,93,69,69,-0.16,13.5,61.06,26,1611,4590,92,720,8610,4650,19461,17850
3/29/25,1142,24360,12567,97,76,80,0.05,14,64.33,24,2412,4260,92,540,16500,5490,28662,26250
3/30/25,1060,28320,7378,95,71,81,0.04,13.625,64.27,24,4230,4890,86,1200,16770,4950,30840,26610
3/31/25,1119,30960,6628,93,81,83,-0.22,13.375,60.46,31,2679,3960,91,690,15330,6570,28539,25860
4/1/25,887,34440,7081,90,72,73,-0.06,13.25,63.1,30,3720,6510,86,1980,13020,4290,27540,23820
4/2/25,305,43620,4993,81,81,78,-0.07,13.5,61.25,29,3870,3810,86,690,15840,4020,27540,23670
4/3/25,608,38700,4756,95,75,83,0.08,13.5,67.94,25,2338,4860,92,240,16440,5640,29278,26940
4/4/25,430,41940,2948,92,83,78,-0.19,13.125,58.85,34,2861,6930,89,330,9900,6660,26351,23490
4/5/25,804,36840,4503,94,82,81,0.06,13.375,64.09,28,2610,7020,91,1170,11670,6180,27480,24870
4/6/25,881,27000,7307,97,76,83,-0.24,13.875,65.22,26,2206,5940,93,480,14970,6390,29506,27300
4/7/25,366,35520,4804,88,84,82,0.07,13.25,60.92,31,2072,5010,92,270,15300,5220,27602,25530
4/8/25,651,35760,4525,85,87,76,-0.03,13,60.08,31,2093,4710,92,330,13650,4830,25283,23190
4/9/25,1098,33540,11915,90,92,87,0.07,12.625,58.78,37,2760,6120,91,300,14430,6390,29700,26940
4/10/25,685,42240,7881,88,78,75,-0.13,13.375,61.49,27,1944,4650,92,270,12240,4920,23754,21810
4/11/25,262,43380,3315,86,84,85,0.18,13.5,61.14,31,1913,5910,93,510,13620,6720,28163,26250
4/12/25,403,27780,4750,87,89,78,-0.07,13.125,59.51,30,7656,6960,78,1080,14220,6180,35016,27360
4/13/25,720,27540,6950,88,77,75,0.32,13.25,64.71,26,3930,5220,86,1290,14940,3690,27780,23850
4/14/25,1168,33120,11376,91,90,80,-0.03,13.125,59.74,30,2089,6600,92,630,12060,5160,25909,23820
4/15/25,602,30720,3594,95,82,76,0,13.125,59.85,33,3564,4920,87,510,14130,4380,26994,23430
4/16/25,432,14820,3567,92,93,91,0.06,12.875,58.67,34,2962,5700,91,540,15960,7560,32182,29220
